TimestampUTC,kw-energex,pv+battery
2016-02-12 06:30:00+10:00,900.773193359375,-607.3513793945312
2016-02-12 06:45:00+10:00,576.521240234375,-944.602783203125
2016-02-12 07:00:00+10:00,394.0841979980469,-1188.192626953125
2016-02-12 07:15:00+10:00,271.4945068359375,-1384.5101318359375
2016-02-12 07:30:00+10:00,341.2481689453125,-1353.45556640625
2016-02-12 07:45:00+10:00,652.5609130859375,-1217.93212890625
2016-02-12 08:00:00+10:00,527.412353515625,-1359.3399658203125
2016-02-12 08:15:00+10:00,512.98974609375,-1493.5281982421875
2016-02-12 08:30:00+10:00,418.8476867675781,-1620.2789306640625
2016-02-12 08:45:00+10:00,496.351318359375,-1576.5596923828125
2016-02-12 09:00:00+10:00,900.541259765625,-1198.81494140625
2016-02-12 09:15:00+10:00,649.79296875,-1469.18017578125
2016-02-12 09:30:00+10:00,603.2739868164062,-1544.318359375
2016-02-12 09:45:00+10:00,1123.19482421875,-998.4697265625
2016-02-12 10:00:00+10:00,840.2931518554688,-1304.8489990234375
2016-02-12 10:15:00+10:00,-16.03470230102539,-2251.199462890625
2016-02-12 10:30:00+10:00,344.7301940917969,-1911.732666015625
2016-02-12 10:45:00+10:00,872.0032348632812,-1422.9627685546875
2016-02-12 11:00:00+10:00,910.836181640625,-1386.5001220703125
2016-02-12 11:15:00+10:00,1081.1217041015625,-1223.84375
2016-02-12 11:30:00+10:00,727.4217529296875,-1544.41748046875
2016-02-12 11:45:00+10:00,758.548828125,-1540.768798828125
2016-02-12 12:00:00+10:00,172.8592529296875,-2186.99755859375
2016-02-12 12:15:00+10:00,612.4099731445312,-1825.921630859375
2016-02-12 12:30:00+10:00,592.1290283203125,-1837.9781494140625
2016-02-12 12:45:00+10:00,698.1098022460938,-1751.0294189453125
2016-02-12 13:00:00+10:00,613.7681884765625,-1871.970703125
2016-02-12 13:15:00+10:00,1372.60205078125,-1106.1697998046875
2016-02-12 13:30:00+10:00,204.97274780273438,-2221.663818359375
2016-02-12 13:45:00+10:00,371.8575744628906,-2061.4638671875
2016-02-12 14:00:00+10:00,496.09027099609375,-1983.4993896484375
2016-02-12 14:15:00+10:00,1051.0782470703125,-1460.6064453125
2016-02-12 14:30:00+10:00,1162.78173828125,-1292.4066162109375
2016-02-12 14:45:00+10:00,600.3104248046875,-1877.433837890625
2016-02-12 15:00:00+10:00,1487.7901611328125,-1034.3660888671875
2016-02-12 15:15:00+10:00,1288.2176513671875,-1218.5294189453125
2016-02-12 15:30:00+10:00,970.7874145507812,-1577.177734375
2016-02-12 15:45:00+10:00,1933.233642578125,-491.8021545410156
2016-02-12 16:00:00+10:00,1118.8328857421875,-1301.9970703125
2016-02-12 16:15:00+10:00,1106.8238525390625,-1325.379638671875
2016-02-12 16:30:00+10:00,1534.3580322265625,-850.5919189453125
2016-02-12 16:45:00+10:00,1808.961669921875,-459.6470031738281
2016-02-12 17:00:00+10:00,1391.88525390625,-834.47509765625
2016-02-12 17:15:00+10:00,810.3982543945312,-1311.9610595703125
2016-02-12 17:30:00+10:00,982.942626953125,-1065.01708984375
2016-02-12 17:45:00+10:00,1150.5546875,-849.98046875
2016-02-12 18:00:00+10:00,1816.2391357421875,-144.68386840820312
2016-02-12 18:15:00+10:00,1801.99267578125,-69.73287963867188
2016-02-12 18:30:00+10:00,1797.891357421875,-10.6349515914917
2016-02-12 18:45:00+10:00,1745.704833984375,7.954082489013672
